CustomerID;Nationalite;Prenoms;Noms;Titre;Genre;Date_de_naissance;Email;Telephone;Addresse;Ville;CodePostal;Departement;CodeDept;CodePays;Pays;IndicatifPays;CarteType;NumeroCarte;ExpirationCarte;Employeur;Poste;NationalID
2406;Eritrean;Rita;Yusef;Ms.;female;06/04/1977;RitaYusef@cuvox.de;06-19725216;Dorpsstraat 64;Oudkarspel;1724 NS;Noord-Holland;NH;NL;Netherlands;31;MasterCard;5342568086550470;01/09/2029;G.I. Joe's;Intercity bus driver;
2407;Chinese;Chung;Tuan;Mr.;male;9/13/1943;ChungTuan@jourrapide.com;96 510 413;181 Agiou Nikolaou Street;Mari;7736;Larnaca;LA;CY;Cyprus (Anglicized);357;MasterCard;5393145516750190;01/02/2026;Prestigabiz;Millwright;
2408;Dutch;Ronin;Besemer;Mr.;male;6/29/1987;RoninBesemer@fleckens.hu;831 279 965;55 Uitsig St;Grahamstown;6143;Eastern Cape;EC;ZA;South Africa;27;Visa;4556960467945830;01/06/2027;Complete Tech;Technical sales support worker;8,7063E+12
2409;Scottish;Ailey;Reid;Mrs.;female;04/05/1972;AileyReid@gustr.com;22 597 723;?. ????????? 290;??????????;2320;????????;NI;CY;Cyprus (Greek);357;Visa;4556178119200740;01/04/2025;Thrift Auto Parts;Boat operator;
2410;Italian;Oliviero;Giordano;Mr.;male;4/17/1940;OlivieroGiordano@cuvox.de;61 48 12;Aqqusinersuaq 293;Nanortalik;3922;Kujalleq;KU;GL;Greenland;299;Visa;4539522263908750;01/09/2025;Chargepal;Massage therapist;
2411;Hispanic;Alhueche;Sosa;Mr.;male;11/28/1969;AlhuecheSosaCorona@gustr.com;40-70-87-87;Grønvangen 72;Vandel;7184;Region Syddanmark;SY;DK;Denmark;45;Visa;4916906454194730;01/06/2028;Skaggs-Alpha Beta;Music director;281169-2681
2412;Ninja;Zukululushikufu;;Mr.;male;5/14/2001;Zukululushikufu@dayrep.com;(02) 4212 1480;50 Jacabina Court;WOLLONGONG WEST;2500;New South Wales;NSW;AU;Australia;61;MasterCard;5574694254167340;01/07/2025;A+ Investments;Gaming machine servicer;
2413;Polish;Aniela;Piotrowska;Ms.;female;06/12/1941;AnielaPiotrowska@jourrapide.com;409-504-5638;4706 Burwell Heights Road;Beaumont;77701;Texas;TX;US;United States;1;Visa;4716776382111580;01/05/2026;Xray Eye & Vision Clinics;Server;633-52-7582
2414;Croatian;Vanja;Marinovi?;Ms.;female;12/04/1957;VanjaMarinovic@rhyta.com;6 512 178;Luige tee 87;Kuusemäe;74413;Harjumaa;HA;EE;Estonia;372;MasterCard;5286312063216410;01/02/2029;Maurice The Pants Man;Systems administrator;
2415;Hispanic;Jean;Tapia;Mr.;male;7/20/1948;JeanTapiaCampos@fleckens.hu;7 854 576 357;33 Kingsway North;HOLLINWOOD;SY13 8UQ;;;GB;United Kingdom;44;Visa;4556860582387250;01/06/2029;Xray Eye & Vision Clinics;Political analyst;NC 87 74 25 B
2416;Vietnamese;Cang;Quynh;Mrs.;female;7/28/1939;QuynhThiLienCang@superrito.com;3 184 863 712;Via Galileo Ferraris 22;Castel D'Ario;46033;Mantova;MN;IT;Italy;39;Visa;4716347229547490;01/12/2028;The Royal Canadian Pancake Houses;Lens grinder;RG23736257
2417;Danish;Tosh;Villadsen;Mr.;male;5/18/1944;ToshMVilladsen@armyspy.com;663 565 217;Rio Segura 6;Cortes;31530;Navarre;NA;ES;Spain;34;Visa;4916929848894530;01/06/2025;Hill-Behan;Payroll and benefits specialist;
2418;Chinese (Traditional);??;?;Ms.;female;02/05/1958;ZhouChuHui@cuvox.de;(46) 378-250;Dózsa György út 57.;Muhi;3552;Borsod-Abaúj-Zemplén;BZ;HU;Hungary;36;MasterCard;5285556679861270;01/09/2025;First Choice Yard Help;Speech pathologist;
2419;Croatian;Tuga;Bili?;Mrs.;female;05/04/1945;TugaBilic@fleckens.hu;(08) 8784 5199;6 Main Street;KANNI;5330;South Australia;SA;AU;Australia;61;MasterCard;5484213709507120;01/12/2028;Monit;Carpet installer;
2420;Croatian;Nikica;Novakovi?;Mrs.;female;10/29/1970;NikicaNovakovic@fleckens.hu;044 291 91 98;Via Albarelle 131;Stetten;8234;;;CH;Switzerland;41;Visa;4916626942446390;01/04/2025;FamilyMart;Baggage porter;
2421;Arabic;Abdul-Zahir;Quraishi;Mr.;male;4/14/1952;Abdul-ZahirRamziQuraishi@teleworm.us;0472 23 61 41;Avenue Huart Hamoir 254;Butgenbach;4750;Liège;WLG;BE;Belgium;32;Visa;4916138659017790;01/10/2026;Thorofare;Cost estimator;
2422;Japanese (Anglicized);Gen;Sekiguchi;Mr.;male;12/28/1963;GenSekiguchi@fleckens.hu;(93) 819-608;Kálmán Imre u. 52.;Csapi;8755;Zala;ZA;HU;Hungary;36;Visa;4916103274778410;01/07/2028;Paul's Record Hut;Microchip processor;
2423;Hobbit;Tom;Sackville-Baggins;Mr.;male;5/15/1991;TomSackville-Baggins@fleckens.hu;(03) 5361 2742;65 Railway Avenue;BRANDITT;3630;Victoria;VIC;AU;Australia;61;MasterCard;5593973592675720;01/08/2027;Kent's;Floor broker;
2424;Scottish;Sandy;Macleod;Mr.;male;05/04/2004;SandyMacleod@superrito.com;779 493 018;Horní 108;Stankov;345 61;Plzenský kraj;PL;CZ;Czech Republic;420;Visa;4916086618124660;01/05/2026;Erb Lumber;Railroad brake operator;
2425;Brazil;Matheus;Cardoso;Mr.;male;2/25/1983;MatheusBarrosCardoso@einrot.com;041-790-158;Dalmatinova 81;Zagradec;1303;;;SI;Slovenia;386;Visa;4532234344697080;01/09/2025;National Record Mart;Automation and control technician;
2426;French;Orane;Dubé;Mrs.;female;01/09/1981;OraneDube@cuvox.de;720 295 297;Brat?í ?apk? 1141;Doubravice u Dvora Králové nad Labem;544 51;Královéhradecký kraj;KR;CZ;Czech Republic;420;MasterCard;5391883560119760;01/02/2027;Team Uno;Carpenter;
2427;Norwegian;Tord;Jensen;Mr.;male;3/20/1949;TordJensen@rhyta.com;051-995-802;Dalmatinova 41;Višnja Gora;1294;;;SI;Slovenia;386;Visa;4485524959416950;01/04/2029;Architectural Genie;Metal caster;
2428;Chinese;Yi;Hê;Mr.;male;06/04/1982;YiHe@einrot.com;07221 35 08 18;Pasewalker Straße 32;Baden-Baden;76534;Baden-Württemberg;BW;DE;Germany;49;Visa;4916124770364590;01/08/2025;StopGrey;Dental surgeon;
2429;Swedish;Karin;Dahlberg;Ms.;female;3/19/1944;KarinDahlberg@gustr.com;02236 58 59 67;Lietzenburger Strasse 87;Wesseling;50389;Nordrhein-Westfalen;NW;DE;Germany;49;Visa;4485511216417930;01/11/2025;System Star;Announcer;
2430;Norwegian;Vilma;Larsen;Ms.;female;04/09/1993;VilmaLarsen@dayrep.com;021 980 69 64;Im Wingert 131;Le Lieu;1345;;;CH;Switzerland;41;MasterCard;5266024874518050;01/01/2025;Plunkett Home Furnishings;Judge;
2431;Icelandic;Silla;Bragadóttir;Mrs.;female;1/22/1947;SillaBragadottir@einrot.com;021 669 44 59;Fortunastrasse 65;Essertes;1078;;;CH;Switzerland;41;Visa;4556720088911440;01/02/2029;Magna Gases;Mortgage loan officer;
2432;Eritrean;Adonay;Abraham;Mr.;male;9/28/2003;AdonayAbraham@teleworm.us;(1) 803-2820;Árpád fejedelem útja 30.;Budapest;1165;Budapest;BU;HU;Hungary;36;MasterCard;5173587432109670;01/05/2028;Red Fox Tavern;Ophthalmologist;
2433;Hobbit;Gorhendad;Brockhouse;Dr.;male;2/19/1969;GorhendadBrockhouse@einrot.com;231-395-2003;239 Twin Oaks Drive;Grand Rapids;49508;Michigan;MI;US;United States;1;Visa;4929808216660890;01/12/2026;Your Choices;Extruding and drawing machine setters;368-70-9854
2434;Russian;Damian;Degtyarev;Mr.;male;10/16/1964;DamianDegtyarev@cuvox.de;22 766 084;?????????????? 292;????????;1450;????????;NI;CY;Cyprus (Greek);357;Visa;4929145741100500;01/05/2028;Grodins;Remote sensing specialist;
2435;German;Swen;Lange;Mr.;male;12/11/1987;SwenLange@cuvox.de;7 725 480 525;39 Golden Knowes Road;FRIARTON;PH2 0PL;;;GB;United Kingdom;44;Visa;4532521503422940;01/03/2026;Paper Cutter;Heating equipment technician;JY 82 02 63 B
2436;Australian;Caitlyn;Meehan;Mrs.;female;8/28/1968;CaitlynMeehan@einrot.com;72 172 425;111 Rue Des Entrepreneurs;Cite Du Lycee;1100;Governorate Zaghouan;22;TN;Tunisia;216;MasterCard;5231129971841830;01/05/2026;Druther's;Secret Service agent;
2437;Chinese;Lei;Tuan;Mr.;male;1/30/1987;LeiTuan@armyspy.com;0497 32 99 94;Rue Camille Joset 259;Rotselaar;3110;Flemish Brabant;VBR;BE;Belgium;32;Visa;4716340612803010;01/08/2028;Laughner's Cafeteria;Coil winder;
2438;German;Markus;Holtzmann;Mr.;male;2/23/1979;MarkusHoltzmann@einrot.com;508 407 507;Massbyntie 26;KERAVA;04250;Uusimaa;UU;FI;Finland;358;Visa;4539982756026440;01/09/2025;Waves Music;Structural metal fitter;230279-3858
2439;Hungarian;Tarcal;Gyôrfi;Mr.;male;5/26/1993;GyorfiTarcal@superrito.com;659 724 727;Rúa Olmos 56;Villaflores;37406;Salamanca;SA;ES;Spain;34;Visa;4916014350153070;01/06/2028;Listenin' Booth;Lobby attendant;
2440;Croatian;Kazimir;Pavi?;Mr.;male;6/26/1981;KazimirPavic@rhyta.com;212 666 293 203;Zona Estação 6;Bencatel;7160-058;Évora;EV;PT;Portugal;351;Visa;4485770307245280;01/03/2025;J. Brannam;Network administrator;
2441;Japanese (Anglicized);Yoshiharu;Hamasaki;Mr.;male;01/02/1972;YoshiharuHamasaki@cuvox.de;72 189 305;140 Rue Pain Leve;Ghardaya;8066;Governorate Nabeul;21;TN;Tunisia;216;Visa;4716091031888260;01/03/2029;Formula Gray;Critical care nurse;
2442;Hungarian;Peterke;Danka;Mr.;male;1/21/1995;DankaPeterke@armyspy.com;(02) 4073 2183;17 Amiens Road;CARCALGONG;2850;New South Wales;NSW;AU;Australia;61;MasterCard;5221799180244640;01/04/2029;Red Baron Electronics;Dental hygienist;
2443;Dutch;Prescilla;Gardien;Mrs.;female;9/18/1944;PrescillaGardien@teleworm.us;0477 84 83 43;Rue du Bienne 411;Otrange;4360;Liège;WLG;BE;Belgium;32;Visa;4539637751107770;01/02/2027;Avant Garde Appraisal Group;Computer scientist;
2444;Norwegian;Tim;Bakstad;Mr.;male;10/02/1957;TimBakstad@dayrep.com;07191 36 80 82;Pasewalker Straße 68;Backnang;71522;Baden-Württemberg;BW;DE;Germany;49;Visa;4556972177586390;01/04/2029;Plunkett Home Furnishings;Manufacturers;
2445;Icelandic;Íris;Óðinsdóttir;Mrs.;female;02/10/1951;IrisOdinsdottir@einrot.com;01.13.82.99.96;14 rue Nationale;PARIS;75005;Île-de-France;IL;FR;France;33;MasterCard;5580467647403510;01/01/2028;Stratabiz;Athletic director;2510207855076 36
2446;Vietnamese;??c;Nguy?n;Mr.;male;02/02/1992;NguyenKimDac@jourrapide.com;668 563 330;Calvo Sotelo 47;Serrada;47239;Valladolid;VA;ES;Spain;34;Visa;4485844162439600;01/12/2025;Music Den;Pilates instructor;
2447;Slovenian;Marija Berta;Vuglar;Mrs.;female;5/19/2003;MarijaBertaVuglar@fleckens.hu;34 19 62;P.O. Box 214;Mestervi;3982;Northeast Greenland National Park;NGNP;GL;Greenland;299;MasterCard;5187146906961790;01/04/2028;Heslop's;Data entry keyer;
2448;Dutch;Eef;Buijsman;Mr.;male;3/26/1941;EefBuijsman@superrito.com;96 37 74;P.O. Box 237;Upernavik;3962;Qaasuitsup;QA;GL;Greenland;299;Visa;4539216172591470;01/02/2025;Widdmann;Recreational vehicle service technician;
2449;Hungarian;Hunor;Bencsik;Mr.;male;6/29/1965;BencsikHunor@cuvox.de;06401 86 44 85;Hollander Strasse 44;Grünberg;35305;Hessen;HE;DE;Germany;49;MasterCard;5429589193564050;01/02/2025;Warshal's;Trader;
2450;Chinese;Ming;Chang;Mr.;male;08/10/1943;MingChang@dayrep.com;668 641 191;Eusebio Dávila 55;Constantina;41450;Seville;SE;ES;Spain;34;Visa;4556570005287760;01/12/2029;Bonanza Produce Stores;Dishwasher;
2451;French;Eleanor;Arsenault;Ms.;female;11/12/1977;EleanorArsenault@einrot.com;53 750 10 01;ul. Dobra 6;Katowice;40-119;;;PL;Poland;48;MasterCard;5452924890905860;01/03/2027;Pleasures and Pasttimes;Library aide;77111267547
2452;Russian (Cyrillic);??????;???????;Mrs.;female;3/28/2001;Subjecall@superrito.com;(07) 5650 8502;61 Ross Street;CHEVRON ISLAND;4217;Queensland;QLD;AU;Australia;61;Visa;4556958091437040;01/12/2026;Childrens Bargain Town;Service station attendant;
2453;Chechen (Latin);Yunadi;Chichigov;Mr.;male;9/22/1962;YunadiChichigov@einrot.com;06-66952271;Jaagweg 29;Ilpendam;1452 PC;Noord-Holland;NH;NL;Netherlands;31;MasterCard;5404424047377210;01/11/2028;Rack N Sack;Timekeeper;
2454;Dutch;Jurrien;Bouwers;Mr.;male;9/29/1949;JurrienBouwers@jourrapide.com;(95) 136-983;Victor Hugo u. 38.;Keléd;9549;Vas;VA;HU;Hungary;36;Visa;4556897742914760;01/03/2025;Libera;Mortgage broker;
2455;French;Victorine;Salois;Ms.;female;07/08/1966;VictorineSalois@rhyta.com;02626 83 70 57;Storkower Strasse 56;Hahn am See;56244;Rheinland-Pfalz;RP;DE;Germany;49;Visa;4916724821002950;01/06/2025;Unity Frankford Stores;Biochemist;
2456;Scottish;Ellie-louise;Maclean;Ms.;female;8/23/1996;Ellie-louiseMaclean@dayrep.com;448 19 938;Akershusstranda 140;OSLO;0150;;;NO;Norway;47;Visa;4556534312013710;01/08/2026;Home Quarters Warehouse;Literary interpreter;
2457;Scottish;Codi;Ritchie;Ms.;female;8/14/1940;CodiRitchie@gustr.com;507-744-4908;867 Trymore Road;Lonsdale;55046;Minnesota;MN;US;United States;1;Visa;4916343464947120;01/09/2025;Young @ Heart;News camera operator;474-33-5750
2458;French;Dominique;Rousseau;Mrs.;female;10/18/1992;DominiqueRousseau@jourrapide.com;02.27.07.36.91;48 rue Charles Corbeau;FÉCAMP;76400;Haute-Normandie;HN;FR;France;33;Visa;4929596399808380;01/02/2029;ABC Markets;Forester;2921062727298 94
2459;Chechen (Latin);Albek;Bataev;Mr.;male;07/08/1959;AlbekBataev@gustr.com;473 20 778;Dyre Vås gate 196;NOTODDEN;3683;;;NO;Norway;47;Visa;4532216286158890;01/03/2028;Monmax;Gaming and sports book writer;
2460;Norwegian;Nicolai;Søyland;Mr.;male;01/08/1990;NicolaiSoyland@jourrapide.com;856 518 884;1348 Amos St;Bela Bela;0420;Limpopo;LI;ZA;South Africa;27;Visa;4556759505786950;01/09/2025;Central Hardware;Checker;9,00109E+12
2461;Russian (Cyrillic);??????;????????;Ms.;female;10/06/2002;Hantic@dayrep.com;(028) 9690-345;58 Grounsell Crescent;Moera;5010;Lower Hutt;;NZ;New Zealand;64;MasterCard;5462973087992270;01/01/2025;Prestigabiz;Information architect librarian;
2462;Czech;Pavel;Pavelka;Mr.;male;06/03/2002;PavelPavelka@fleckens.hu;7 951 339 303;39 Tonbridge Rd;CONEYSTHORPE;YO6 6RT;;;GB;United Kingdom;44;MasterCard;5404899924152990;01/01/2025;Atlas Architectural Designs;Computer programmer;LM 54 92 56 B
2463;Danish;Marcus;Damgaard;Mr.;male;06/01/1950;MarcusSDamgaard@teleworm.us;77 539 829;69 Rue De La Liberté;Cite El Baloui 2;3140;Governorate Kairouan;41;TN;Tunisia;216;MasterCard;5241874109345480;01/08/2027;Strength Gurus;EKG technician;
2464;Japanese;?;?;Mr.;male;1/23/1953;Thement@gustr.com;797 805 364;José matía 29;La Gineta;02110;Albacete;AB;ES;Spain;34;MasterCard;5206582173326640;01/07/2029;id Boutiques;Land agent;
2465;Vietnamese;Huyên;Phùng;Mr.;male;05/10/1983;PhungThatHuyen@jourrapide.com;98 481 384;Costanera 6366;Quebracho;60001;Paysandú;PA;UY;Uruguay;598;MasterCard;5330049881679100;01/04/2028;Second Time Around;Local controller;
2466;Chinese (Traditional);??;?;Mr.;male;11/25/1964;XuYinLong@armyspy.com;97 602 885;?. ?????????? 181;?????;8877;?????;PA;CY;Cyprus (Greek);357;MasterCard;5473698188992190;01/09/2025;The White Swan;Mail superintendent;
2467;Igbo;Cheluchi;Akabueze;Mrs.;female;05/06/1989;CheluchiAkabueze@fleckens.hu;06241 38 02 22;Hermannstrasse 58;Worms Pfiffligheim;67549;Rheinland-Pfalz;RP;DE;Germany;49;MasterCard;5518982885801380;01/06/2028;Sholl's Colonial Cafeteria;Usher;
2468;Chinese;Liang;T'ao;Mr.;male;09/06/1939;LiangTao@dayrep.com;(15) 8247-5199;Rua Benedito Santos 843;Itapetininga;18207-520;São Paulo;SP;BR;Brazil;55;MasterCard;5395359195070310;01/03/2025;Courtesy Hardware Store;Administrative assistant for human resource;320.708.186-08
2469;Scottish;Dean;Smith;Mr.;male;2/19/2002;DeanSmith@gustr.com;06-92356679;Korte Kamperstraat 187;Zwolle;8011 MN;Overijssel;OV;NL;Netherlands;31;MasterCard;5178849986617200;01/06/2027;A+ Investments;Housekeeping cleaner;
2470;Scottish;Quinn;Martin;Mr.;male;06/06/1976;QuinnMartin@teleworm.us;777 653 155;Ventanilla de Beas 59;Lourenzá;27760;Lugo;LU;ES;Spain;34;Visa;4929714667262680;01/03/2027;AdventureSports!;Purchasing technician;
2471;England/Wales;Hollie;Horton;Ms.;female;3/15/1996;HollieHorton@teleworm.us;733 105 216;Malá Strana 1429;Krivoklát;270 23;Stredoceský kraj;ST;CZ;Czech Republic;420;Visa;4916435675664700;01/05/2026;Nutri G;Demographer;
2472;Swedish;Elinor;Håkansson;Ms.;female;6/20/1989;ElinorHakansson@teleworm.us;(02) 6669 5683;10 Wallum Court;TERRAGON;2484;New South Wales;NSW;AU;Australia;61;Visa;4485040171987890;01/07/2028;Penn Fruit;Amusement machine repairer;
2473;Russian (Cyrillic);????;????????;Mr.;male;9/26/1965;Scomfor@fleckens.hu;859-213-7250;476 Carson Street;Lexington;40511;Kentucky;KY;US;United States;1;Visa;4716508985656020;01/11/2027;One-Up Realty;Construction and maintenance painter;401-15-9613
2474;Hungarian;Hanna;Balog;Mrs.;female;5/19/1946;BalogHanna@fleckens.hu;(08) 8219 3406;83 Wigley Street;PLYMPTON;5038;South Australia;SA;AU;Australia;61;MasterCard;5590977801861450;01/08/2029;Frank's Nursery & Crafts;Digital imaging technician;
2475;Thai;???????;?????;Mr.;male;02/12/1999;;0681 742 79 77;Schachermairdorf 69;VORDERNBERG;8794;Styria;ST;AT;Austria;43;MasterCard;5271324345705490;01/01/2025;Consumers and Consumers Express;Adult basic education teacher;
2476;Italian;Jolanda ;Pisani;Mrs.;female;11/22/1959;JolandaPisani@cuvox.de;827 328 635;1992 Fox St;Orkney;2621;North West;NW;ZA;South Africa;27;Visa;4485573215485050;01/04/2027;Colonial Stores;Monetary economist;5,91122E+12
2477;Hispanic;Quique;Brito;Mr.;male;05/08/1963;QuiqueBritoRodrigez@einrot.com;(84) 2380-5083;Rua da Arueira 1380;Natal;59068-520;Rio Grande do Norte;RN;BR;Brazil;55;Visa;4916149923717370;01/04/2025;Market Basket;Medical illustrator;758.377.385-76
2478;Chechen (Latin);Azni;Vedzizhev;Ms.;female;03/06/1978;AzniVedzizhev@fleckens.hu;(72) 483-764;Szilágyi Erzsébet fasor 40.;Baranyajenô;7384;Baranya;BA;HU;Hungary;36;Visa;4556979742384770;01/07/2025;Childrens Bargain Town;Podiatrist;
2479;Icelandic;Hafliði;Hallbergsson;Mr.;male;07/10/1978;HaflidiHallbergsson@teleworm.us;826 293 335;1697 Burger St;Malamulele;1008;Limpopo;LI;ZA;South Africa;27;Visa;4916615397629080;01/10/2029;Security Sporting Goods;Avionics technician;7,80711E+12
2480;Japanese (Anglicized);Issei;Nagaoka;Mr.;male;9/30/1964;IsseiNagaoka@dayrep.com;(03) 6234 7022;53 Pelican Road;TASMAN ISLAND;7001;Tasmania;TAS;AU;Australia;61;MasterCard;5125852963050770;01/05/2028;Ideal Garden Management;Animal care and service worker;
2481;Russian (Cyrillic);??????;?????????;Mr.;male;05/10/1944;Colest@teleworm.us;403-528-9212;1601 Craven Place;Medicine Hat;T1A 0N1;Alberta;AB;CA;Canada;1;Visa;4485679500626570;01/09/2026;De-Jaiz Mens Clothing;Metal pourer;622 022 432
2482;Arabic;Aram;Bahar;Ms.;female;06/05/1998;AramHafsahBahar@dayrep.com;3 576 278 943;Piazzetta Concordia 33;Candia Lomellina;27031;Pavia;PV;IT;Italy;39;MasterCard;5339813316574360;01/10/2026;Superior Appraisals;Firefighter;DZ4802000
2483;Igbo;Chinedum;Elechi;Mr.;male;8/20/1974;ChinedumElechi@superrito.com;570-517-0665;2051 High Meadow Lane;Plains;18705;Pennsylvania;PA;US;United States;1;Visa;4539579475134990;01/01/2028;Megatronic;General and operations manager;159-09-1969
2484;Swedish;Hjalmar;Bengtsson;Mr.;male;01/04/1997;HjalmarBengtsson@fleckens.hu;0497 12 33 91;Pierre Delannoyplaats 378;Escanaffles;7760;Hainaut;WHT;BE;Belgium;32;MasterCard;5111128960743210;01/05/2029;Checker Auto Parts;Diabetes management nurse;
2485;Croatian;Slavica;Popovi?;Mrs.;female;10/06/1986;SlavicaPopovic@cuvox.de;031-651-162;Trg revolucije 3;Borovnica;1353;;;SI;Slovenia;386;MasterCard;5145647818660010;01/02/2025;J. Brannam;Mechanic;
2486;American;James;Samaniego;Mr.;male;3/25/1981;JamesSSamaniego@fleckens.hu;26 302 972;???. ???????? 17;????????;8642;?????;PA;CY;Cyprus (Greek);357;Visa;4556384750456430;01/01/2028;J. Brannam;Leasing manager;
2487;American;Jason;Klein;Dr.;male;8/21/1949;JasonAKlein@cuvox.de;833 635 010;2441 Uitsig St;Kirkwood;6121;Eastern Cape;EC;ZA;South Africa;27;MasterCard;5500686176062420;01/08/2025;Paul's Record Hut;Pumping station operator;4,90822E+12
2488;Greenland;Laila;Josefsen;Ms.;female;12/14/1957;LailaJosefsen@gustr.com;0454-9089856;Sandviken 18;VISHULT;290 62;;;SE;Sweden;46;MasterCard;5595694760690970;01/03/2029;Asiatic Solutions;Human resources recruiter;571214-0960
2489;Chinese;Ping;He;Mrs.;female;07/03/1995;PingHe@fleckens.hu;0736-7182631;Magasinsgatan 66;SUNDBYBERG;172 99;;;SE;Sweden;46;MasterCard;5143452259281710;01/08/2027;Great American Music;Recreational therapist;950703-1301
2490;Polish;Aleš;Zaj?c;Mr.;male;02/05/1952;AlesZajac@rhyta.com;841 825 327;1422 Bo Meul St;Vishoek;7995;Western Cape;WC;ZA;South Africa;27;MasterCard;5373959156658880;01/04/2025;Opticomp;Land acquisition specialist;5,20206E+12
2491;Arabic;'Amro;Bitar;Mr.;male;7/23/1991;AmroAdibBitar@superrito.com;(92) 993-117;Nyár utca 54.;Ramocsa;8974;Zala;ZA;HU;Hungary;36;Visa;4556417710189930;01/02/2027;Specific Appraisals;Administrative clerk;
2492;Swedish;Kajsa;Petersson;Mrs.;female;03/05/1964;KajsaPetersson@cuvox.de;723 066 631;Mlýnské údolí 1572;Štepánovice u Ceských Budejovic;373 73;Jihoceský kraj;JC;CZ;Czech Republic;420;MasterCard;5573005287276060;01/12/2026;Courtesy Hardware Store;Medical writer;
2493;Polish;Jadzia;Zielinska;Mrs.;female;04/06/1994;JadziaZielinska@gustr.com;770 990 475;C/ Benito Guinea 39;Sant Fruitós de Bages;08272;Barcelona;B;ES;Spain;34;Visa;4532835479166130;01/09/2025;Morrison's Cafeteria;Dental medicine doctor;
2494;Hispanic;Jonah;Espinal;Mr.;male;03/05/1954;JonahEspinalAlvarez@armyspy.com;027 834 74 24;Via Stauffacher 124;Vétroz;1963;;;CH;Switzerland;41;Visa;4485259737198740;01/04/2029;Red Robin Stores;Insurance sales agent;
2495;Finnish;Seija;Hietamäki;Mrs.;female;3/21/1976;SeijaHietamaki@cuvox.de;(95) 184-143;Victor Hugo u. 57.;Nyôgér;9682;Vas;VA;HU;Hungary;36;Visa;4716418127744460;01/10/2028;TheBottomHalf;Industrial-organizational psychologist;
2496;German;Sebastian;Feierabend;Mr.;male;05/05/1990;SebastianFeierabend@rhyta.com;73 239 513;39 Rue du Maroc;Menzel Hayet;5033;Governorate Monastir;52;TN;Tunisia;216;Visa;4485079275724180;01/03/2026;Knockout Kickboxing;Crop farm manager;
2497;Dutch;Eef;Smeenk;Mrs.;female;9/20/1981;EefSmeenk@einrot.com;673 457 485;Avda. Los llanos 4;Cárdenas;26311;La Rioja;LO;ES;Spain;34;Visa;4929631053639800;01/08/2028;Shabby Chic;Personal attendant;
2498;Japanese;??;??;Mr.;male;09/10/1990;Soletur@armyspy.com;776 872 243;Na Výsluní 1652;Bor u Tachova;348 02;Plzenský kraj;PL;CZ;Czech Republic;420;MasterCard;5309006574436280;01/06/2026;Madcats Music & Books;Radiographer;
2499;Finnish;Åke;Pulkkinen;Mr.;male;11/12/1985;AkePulkkinen@dayrep.com;0621 48 98 70;Leipziger Strasse 45;Ludwigshafen am Rhein Mitte;67061;Rheinland-Pfalz;RP;DE;Germany;49;Visa;4929071997972150;01/08/2028;Scott Ties;Chief executive;
2500;Chinese (Traditional);??;?;Mr.;male;09/11/1965;XuGuanYu@dayrep.com;95 607 786;Neptuno 9771;Independencia;94009;Florida;FD;UY;Uruguay;598;Visa;4929267490145990;01/11/2029;Al's Auto Parts;Food technologist;
2501;Norwegian;Thelma;Nguyen;Mrs.;female;9/20/1972;ThelmaNguyen@dayrep.com;(88) 163-597;Rákóczi út 77.;Pula;8291;Veszprém;VE;HU;Hungary;36;MasterCard;5375967580204890;01/01/2025;Packer;Orthotics technician;
